sentence,time_dif,cnt
Да.,0.49300000000005184,0
Да.,0.49300000000016553,0
Да.,0.4940000000000282,0
Да.,0.4959999999998672,0
Да.,0.4959999999999809,0
Да.,0.5,0
Да.,0.5040000000000191,0
Да.,0.5050000000001091,0
Да.,0.5059999999999718,0
Да.,0.5060000000000286,0
Да.,0.5069999999999482,0
Да.,0.5070000000000014,0
Да.,0.5079999999999991,0
Да.,0.5080000000000382,0
Да.,0.5099999999999909,0
Да.,0.5100000000000193,0
Да.,0.5100000000000477,0
Да.,0.5119999999999436,0
Да.,0.5120000000000005,0
Да.,0.51299999999992,0
Да.,0.5129999999999768,0
Да.,0.5139999999999958,0
Да.,0.51400000000001,0
Да.,0.5169999999999959,0
Да.,0.5189999999997781,0
Да.,0.5190000000000055,0
Да.,0.5199999999999818,0
Да.,0.519999999999996,0
Да.,0.5199999999999996,0
Да.,0.5200000000000955,0
Да.,0.5209999999999582,0
Да.,0.5219999999999914,0
Да.,0.5230000000000246,0
Да.,0.525000000000091,0
Да.,0.5259999999998399,0
Да.,0.5260000000000105,0
Да.,0.5260000000000673,0
Да.,0.5289999999999964,0
Да.,0.5299999999999727,0
Да.,0.5300000000000011,0
Да.,0.5300000000000296,0
Да.,0.5300000000000864,0
Да.,0.5310000000000059,0
Да.,0.5330000000000155,0
Да.,0.5349999999999682,0
Да.,0.5360000000000582,0
Да.,0.5369999999999777,0
Да.,0.5399999999999636,0
Да.,0.539999999999992,0
Да.,0.54099999999994,0
Да.,0.5409999999999968,0
Да.,0.5439999999999827,0
Да.,0.5450000000000728,0
Да.,0.5459999999999923,0
Да.,0.5460000000000491,0
Да.,0.5469999999999118,0
Да.,0.5469999999999686,0
Да.,0.5470000000000255,0
Да.,0.5480000000000018,0
Да.,0.5499999999999545,0
Да.,0.5500000000000114,0
Да.,0.5519999999999641,0
Да.,0.5529999999999973,0
Да.,0.5579999999999927,0
Да.,0.5589999999999691,0
Да.,0.5599999999999454,0
Да.,0.5599999999999739,0
Да.,0.5599999999999952,0
Да.,0.5600000000000023,0
Да.,0.5639999999998508,0
Да.,0.5660000000000309,0
Да.,0.5679999999999836,0
Да.,0.5679999999999978,0
Да.,0.5699999999999932,0
Да.,0.5700000000000003,0
Да.,0.57000000000005,0
Да.,0.5700000000001637,0
Да.,0.5710000000000264,0
Да.,0.5720000000000027,0
Да.,0.5739999999999981,0
Да.,0.5749999999999886,0
Да.,0.5760000000000218,0
Да.,0.5779999999999745,0
Да.,0.578000000000003,0
Да.,0.5799999999999841,0
Да.,0.5800000000000409,0
Да.,0.5809999999999036,0
Да.,0.5810000000000173,0
Да.,0.5819999999999936,0
Да.,0.5850000000000364,0
Да.,0.5860000000000127,0
Да.,0.5889999999999418,0
Да.,0.589999999999975,0
Да.,0.5910000000000082,0
Да.,0.5929999999999893,0
Да.,0.5930000000000177,0
Да.,0.5930000000000746,0
Да.,0.59699999999998,0
Да.,0.597999999999999,0
Да.,0.5989999999999895,0
Да.,0.599999999999909,0
Да.,0.5999999999999943,0
Да.,0.6000000000000227,0
Да.,0.6019999999999754,0
Да.,0.6019999999999968,0
Да.,0.6029999999999518,0
Да.,0.6030000000000655,0
Да.,0.6070000000000846,0
Да.,0.6080000000000609,0
Да.,0.6099999999999,0
Да.,0.6100000000001273,0
Да.,0.61099999999999,0
Да.,0.612999999999829,0
Да.,0.6130000000000564,0
Да.,0.6140000000000327,0
Да.,0.6169999999999618,0
Да.,0.6170000000000755,0
Да.,0.6179999999999382,0
Да.,0.617999999999995,0
Да.,0.6180000000000518,0
Да.,0.6230000000000473,0
Да.,0.6299999999998818,0
Да.,0.6299999999999955,0
Да.,0.6310000000000286,0
Да.,0.6340000000000146,0
Да.,0.6349999999999909,0
Да.,0.63900000000001,0
Да.,0.6400000000001,0
Да.,0.6449999999999818,0
Да.,0.646000000000015,0
Да.,0.6509999999999536,0
Да.,0.65199999999993,0
Да.,0.6529999999999063,0
Да.,0.6529999999999916,0
Да.,0.6600000000000001,0
Да.,0.6619999999999209,0
Да.,0.6630000000000109,0
Да.,0.6680000000000064,0
Да.,0.6699999999999591,0
Да.,0.6700000000000017,0
Да.,0.6739999999999782,0
Да.,0.6779999999999973,0
Да.,0.686000000000007,0
Да.,0.6870000000000118,0
Да.,0.6879999999999882,0
Да.,0.6929999999999978,0
Да.,0.6970000000000027,0
Да.,0.6999999999999886,0
Да.,0.7000000000000002,0
Да.,0.7000000000000028,0
Да.,0.7000000000000455,0
Да.,0.7019999999999982,0
Да.,0.7039999999999509,0
Да.,0.70799999999997,0
Да.,0.7110000000000127,0
Да.,0.717000000000013,0
Да.,0.7349999999999,0
Да.,0.7400000000000091,0
Да.,0.7430000000000518,0
Да.,0.75,0
Да.,0.7530000000000001,0
Да.,0.7560000000000855,0
Да.,0.7599999999999909,0
Да.,0.7650000000000432,0
Да.,0.7669999999999959,0
Да.,0.769999999999996,0
Да.,0.7800000000000047,0
Да.,0.7869999999999209,0
Да.,0.7900000000000205,0
Да.,0.7989999999999782,0
Да.,0.7999999999999545,0
Да.,0.8010000000000446,0
Да.,0.8029999999999973,0
Да.,0.8199999999999363,0
Да.,0.8269999999999982,0
Да.,0.8999999999999773,0
Да.,0.9110000000000582,0
Да.,0.9350000000000592,0
Да.,0.9399999999999976,0
Да.,0.9410000000000308,0
Да.,0.9780000000000656,0
Да.,1.032000000000039,0
Да.,1.0440000000000964,0
Да.,1.0600000000000591,0
Да.,1.0629999999999882,0
Да.,1.081000000000131,0
Да.,1.09699999999998,0
Да.,1.0989999999999327,0
Да.,1.1770000000001346,0
Да.,1.2799999999999727,0
Да.,1.282000000000039,0
Да.,1.2849999999999966,0
Да.,1.3249999999999318,0
Да.,1.3490000000000002,0
Да.,1.3999999999999773,0
Да.,1.4069999999999254,0
Да.,1.4120000000000346,0
Да.,1.4590000000000032,0
Да.,1.5470000000000257,0
Да.,1.6000000000000227,0
Да.,1.6960000000000264,0
Да.,1.715,0
Да.,1.7200000000000273,0
Да.,1.7250000000000227,0
Да.,1.746000000000009,0
Да.,1.75,0
Да.,1.774000000000001,0
Да.,1.98599999999999,0
Да.,2.051999999999964,0
Да.,2.0830000000000837,0
Да.,2.1049999999999898,0
Да.,2.1709999999999923,0
Да.,2.1829999999999927,0
Да.,2.1840000000000828,0
Да.,2.200000000000017,0
Да.,2.2519999999999527,0
Да.,2.2609999999999673,0
Да.,2.299000000000035,0
Да.,2.34699999999998,0
Да.,2.4000000000000004,0
Да.,2.400999999999996,0
Да.,2.5529999999999973,0
Да.,2.663000000000011,0
Да.,2.673999999999978,0
Да.,2.6980000000000928,0
Да.,2.756999999999948,0
Да.,2.884999999999991,0
Да.,3.0500000000000114,0
Да.,3.074999999999932,0
Да.,3.116999999999962,0
Да.,3.149000000000001,0
Да.,3.161000000000058,0
Да.,3.1920000000000073,0
Да.,3.203999999999951,0
Да.,3.3450000000000273,0
Да.,3.4369999999999976,0
Да.,3.450000000000003,0
Да.,3.4820000000001983,0
Да.,3.507999999999982,0
Да.,3.5799999999999272,0
Да.,3.7320000000000846,0
Да.,3.789000000000016,0
Да.,3.938999999999965,0
Да.,4.125,0
Да.,4.151000000000067,0
Да.,4.230000000000018,0
Да.,4.282999999999902,0
Да.,4.289999999999964,0
Да.,4.389999999999986,0
Да.,4.3999999999999995,0
Да.,4.40300000000002,0
Да.,4.455000000000155,0
Да.,4.668000000000006,0
Да.,4.810000000000002,0
Да.,4.8840000000000146,0
Да.,4.88900000000001,0
Да.,4.923000000000002,0
Да.,5.002999999999986,0
Да.,6.28400000000002,0
Да.,6.32000000000005,0
Да.,6.954999999999984,0
Да.,7.788999999999987,0
Да. да.,1.36099999999999,0
да',0.2539999999999907,0
да',0.2980000000000018,0
да',0.5740000000000123,0
да' //,0.6200000000000045,0
да'влиники,0.9470000000000028,0
да'влиники като'рыя .../,2.489999999999995,0
да'жъ,0.353999999999985,0
да'рствиннъсьть,1.029999999999994,0
"Да= дак, ну, я, я своего, это, родила,",3.0849999999999795,0
"Даа, война ещё шла (ишла).",1.697999999999979,1
Давай давай!,1.0049999999999957,0
давай завернула и понесла к своей бабушке.,2.919999999999959,0
"Давай понемножечку, тогда сто пятьдесят, они согласны были.",3.122000000000071,1
"Давай скорей закрывать эту лампочку, ну в войну.",2.7649999999999864,2
Давай тебе.,0.7280000000000086,0
"Давай я тебя научу, кружиться ты не умеешь, Серёж.",2.966000000000122,1
"Давай, газетки есть.",1.5849999999999795,0
"Давай, давай заходи, заходи есть (ёсь).",2.4420000000000037,1
"Давай, давай, к трём приходи, он в Смоленске, подоит она и...",3.324999999999932,1
"Давай, детка, ешь.",1.0279999999999632,0
"Давай, идите в вечернюю, в Хиславичи, тогда (тады), говорит, как-нибудь (як-нибудь) переведём вас, говорит, в дневную.",5.819999999999993,7
"Давай, соседка, буду я катить эти рулоны, помогать.",4.324999999999932,1
Давай!,0.5879999999999654,0
Давайте посидите теперь тут (тута).,1.844000000000051,3
"Давайте тогда (тъда) до свидания, спаси=, тихонечно, не спеша, а то ногу ударишь, ага.",5.308999999999969,4
"Давайте я вам покажу,",1.2789999999999964,0
"Давайте, подвиньтесь, я сяду-ка. [нрзб] пришли.",3.2649999999999864,0
"Давайте, удачи вам!",1.29099999999994,0
"Давайте, я вам пакет дам.",5.057999999999993,0
Давайте.,0.7700000000000102,0
"давала, что у нас было.",1.155999999999949,1
Давали,2.086999999999989,0
"Давали -то рабочий, а уже сколько ж времени прошло.",3.171000000000049,2
давали всё время это вот всё.,2.5070000000000014,0
Давали картошку.,1.4220000000000257,0
Давали машину и ездили.,1.6299999999999957,0
давали.,0.7129999999999654,0
давали.,3.977999999999952,0
Давали.,0.6700000000000728,0
Давали.,0.7589999999999577,0
Давали.,0.8899999999999864,0
"давать, чтобы оно полотенцем было.",1.913000000000011,0
Давление [нрзб] терпимо?,1.5049999999999957,0
"Давление мучает, миленькие мои.",5.104000000000042,0
Давление померила - высоковатое.,4.937999999999988,0
Давление трошку высоковатое.,2.8899999999999864,1
"Давленники, их на кадбище, это будто бы, но я этого не знаю.",4.5,1
"Давно уже, давно, когда ещё их переселили, тогда их это самое.",4.1469999999999345,2
"Давно, наверное, в девяносто, так, восьмой,",4.442000000000007,1
Давным-давно.,0.9710000000000036,0
Дадут горилки (горелки).,1.6099999999999852,1
"Даёт им очаг свой,",2.0289999999999964,0
Даже,2.5849999999999227,0
"Даже без понятия, не знаю.",1.808999999999969,1
"Даже в этом, в Беларуси.",3.1259999999999764,2
"Даже вот делали хорошо, тушили варенье с этого.",3.3299999999999983,1
"Даже вот когда (къда) человек умрёт, идёшь помогать, мыть.",3.1210000000000946,1
Даже вот магазин был.,1.2790000000000037,0
"даже вот эту,",1.0639999999998508,0
"Даже всем пом= Люди старые, люди старые говорили, что",4.01,1
"Даже где есть (ёсь) кто говорит, места знает, рыжики.",3.570999999999998,2
"Даже два раза кто -то так,",2.1000000000000227,1
Даже дёгтем вот выписывали.,2.183999999999969,0
"Даже дров, знаете, хоть бы палку дров привезли что.",8.745999999999981,1
Даже если рёбрышки вот свиные -,2.969999999999999,0
"Даже и пять капель несут как (як) [говорю], рюмочку, ну не рюмочку, ну бутылочку,",5.788000000000011,3
"Даже клуба для детей нету, хотя в нашей деревне",2.4850000000000136,1
Даже коней за= забивали волки.,2.990000000000009,1
"Даже копейки не дал, не сказал, что это ж надо.",3.1829999999999927,3
"Даже крестить ребёнка, мы её,",2.391999999999996,0
"Даже кур нема, миленькая, даже курей нема.",3.209000000000003,3
"даже могу представить вот теперешние свадьбы, что с тех свадеб",3.7609999999999673,2
"даже монет много, бульдозером гарнули, там (тама) переезд, через речку.",5.231000000000002,2
"Даже на воде, на колодце заговаривала.",2.4969999999999573,0
Даже на нашем кладбище большая разница.,2.75,1
"Даже не могу ни подняться, ни пройти, ничего.",3.1000000000000227,3
Даже не могу сказать.,1.6189999999999998,1
"Даже не придумаю, даже не придумаю.",2.609999999999985,2
"Даже ни одного дня, ни одного, ни выходных, ни проходных не было.",4.493999999999971,5
"Даже никто этим не интересовался, не передавала она никому.",3.176000000000002,2
"Даже нынче не сходила, там же коло конторы памятник, все которые погибшие, все фамилии написаны.",6.757000000000062,3
"Даже обед принеси, потом ужин дай.",2.7789999999999964,0
Даже по деревне.,4.238000000000056,1
"Даже попилить на дрова, и то хорошо, вот.",2.4860000000001037,1
"Даже потолки разбирали,",1.8390000000000557,0
"Даже с Украины женщина приезжала,",2.7620000000000005,1
Даже с чужих деревень приезжали.,2.4399999999999977,1
"Даже собаки и коты, и тем надо всякие уколы делать.",3.005999999999972,0
Даже так.,3.960000000000037,0
"Даже там, вот в Бахаревке, у нас соседняя деревня, есть (ёсь) старые люди.",4.785000000000025,3
"Даже ти если есть (ёсь), даже хлеба, крошечка хлеба",2.7519999999999527,2
"Даже у нас такой был праздник, в Яновке.",2.92,1
"Даже у некоторых по три было, чи по две.",3.8899999999999864,2
"даже уже в моё время,",1.5400000000000205,2
"Даже я помню, издалека привозили там какую -то невесту ту черт знает откуда, и всё равно",4.523000000000138,3
"Даже,",0.75,0
"Даже, даже Сож не выливался.",2.120999999999867,1
"Даже, если даже.",3.798999999999978,0
"даже, наверное, уже тут нету местных, которые помнят этих людей.",4.341000000000122,2
"Даже, сколько тяж=, ой, не, не сбиться.",3.3880000000000337,2
Дай бог ему здоровья!,3.5,0
"Дай господь, не дай.",4.631999999999948,1
Дай двадцать копеек.,1.4799999999999898,0
дай крошечку хлеба.,1.9230000000000016,0
"Дай мы ей поможем хоть что-нибудь, ну вообще, ну никто ничего.",4.902999999999992,0
дай трошку посижу.,1.7000000000000028,1
"Дай-ка тебе (табе) мёда налью вона,",1.97199999999998,2
Дай-ка ты мне воды попить.,1.5149999999999864,1
"Дай-ка этот (этый), то полотенце, то прялку.",4.25,3
"Дай, Боженька, моей первой доченьки",4.129000000000133,0
"Дайте-ка, девчата, сойти-ка (сойтить-ка).",5.25,0
Дак,2.6130000000000564,0
Дак а вы ещё в Стайках были?,1.6459999999999582,1
Дак а как (як) называется ваш институт этот (этый)?,2.2900000000000205,3
"Дак а там, наверное, и клещи есть (ёсть).",6.07000000000005,2
"Дак а теперь, я говорю, сын помер, не хочу ни петь, ничего не хочу.",6.156000000000006,4
"Дак в сарай как (як) ведёшь,",2.4150000000000773,3
"Дак вон ямка там пробита, где ударила гроза,",3.558999999999969,1
"Дак вот как (як) вырастут они, видно будут тогда (тады), кто, какие (якие) петушки, какие (якие) курочки.",4.98,8
Дак вот с пастбища.,3.7240000000000464,1
"Дак вот так вот тут вот мельница была, как (як) мост.",4.811999999999898,3
"Дак вот тут вот у дочки, ну от этого, не от этого, не знаю, пятно.",3.7900000000000063,3
"Дак всего только я кончила пять классов, детка.",4.722999999999999,0
"Дак всякие ж возрасты ходили, и семь классов,",3.233000000000061,0
Дак вы тут целыми днями и ходите?,3.144999999999996,1
"Дак вы, наверно, к этулевой шли?",2.0300000000000296,0
Дак где (иде) вы те дрова брали?,1.8430000000000744,1
Дак говорили и кабанов много.,3.060999999999922,0
Дак делали что.,1.552000000000021,1
Дак его ж можно не один этот (этый) заяц на дороге закинуть или где.,5.232999999999947,3
"Дак его, эти шли первые, карательный отряд.",3.0779999999999745,1
"Дак ему костюм надевали чёрный,",2.9599999999999227,0
"Дак ещё матке моей, бывало,",1.90300000000002,0
Дак ещё сама троху и.,1.6440000000000057,0
"Дак же там бывало к пекарне подъезжаем, запах такой, хлеба.",5.3900000000001,1
"дак за губу, за верхнюю за эту.",3.4529999999999745,3
"Дак за фельдшером поехать, он в неделю раз приедет.",3.8299999999999272,2
Дак заблудилась в лесу.,3.229000000000042,1
"Дак замерзала уже, копали.",3.70799999999997,1
дак звонила Гале,1.81899999999996,0
Дак значит.,1.0750000000000457,0
"Дак и дали мне и квартиру в Смоленску, внучка живёт.",3.5300000000000864,2
"Дак и ну вот она и рассказывала, говорит:",2.7069999999999936,1
Дак и теперь (теперя) ж голосят.,1.5139999999999816,2
"Дак и тоже до сорок седьмого года были ж,",2.969000000000051,0
"Дак и что вы там варите потом, в той печке?",2.966999999999871,4
"Дак и, а поросяток тогда (тъда).",1.5710000000000264,2
"Дак как -то (як -то),",1.4599999999999795,4
Дак как (як) же?,3.800999999999931,2
"Дак как (як) летом выпустят, в поле пойдут, а тогда (тады) раньше пригонят да и подоят.",8.990000000000009,5
дак какой -то (якей -то) уже концерт там будут ставить.,3.29200000000003,6
"Дак мне мама раньше казала,",2.0600000000000023,2
Дак может и пели.,4.204999999999984,0
дак может спалить хату.,1.4099999999998545,0
Дак мои не родились большие.,2.4019999999998163,1
"Дак мы пекли, она спечет (спекет),",2.2250000000001364,1
Дак мы тогда (тады) продали коровку.,2.974000000000018,2
"Дак мы уже со льном (с лёном) не умели обращаться, мы не умели ткать уже.",3.7999999999999545,6
"Дак мы это даже Катю эту,",1.4249999999999543,0
"дак мы, говорит, весь наш посёлок, наше",3.5359999999999445,1
Дак мы...,2.4600000000000364,0
"Дак надо разостлать его, чтобы она (ина) заходила.",4.910000000000082,1
Дак не было же коней.,2.6800000000000637,1
"Дак не знаю же, может, и Скверету назвал.",2.727999999999952,1
"Дак не знаю, зимы боюсь, летом дак я вот ещё сходила в магазин, пришла с магазина и хлеба принесла.",7.210000000000036,3
"Дак нех= не, не лазила, а мальчики, знать, туда (туды)",3.1809999999999263,4
"Дак никто туда не ходит, а зачем ходить в лес?",6,3
"Дак он (ён) вот коли приедет, кроликам накосит, одуванчик этот (этый)",4.195000000000164,3
Дак он (ён) козам сено.,2.4600000000000364,1
Дак он (ён) мне делал эту коляску.,2.572999999999979,2
"Дак он (ён) мне написал на бумажке, у мамки тот (тэй) раз была плохо эта нога, я говорю, мам, дай я почитаю, просто почитаю, говорю, потому что",6.447999999999979,4
Дак он (ён) мне принёс.,1.1900000000000546,2
"Дак он (ён), а этой, пойдет им свет проведёт.",3.555000000000007,2
"Дак он говорит, на, говорит, Ксения, конфетку.",3.088000000000079,2
"Дак он шёл (ишёл), у меня был брат, брату было шесть лет.",7.294000000000096,2
Дак он.,1.2960000000000491,0
дак она (ина) в речку ходит.,1.6980000000000004,2
"Дак она (ина) ж шла (ишла) всё с этим своим, с=.",2.906000000000006,3
"Дак она (ина) и вязёнки наденет, валенки за= наденет, боялась дуже змеи.",5.928000000000111,2
Дак она (ина) мне купит.,3.323999999999955,2
Дак она (ина) тоже.,1.2309999999999943,1
Дак она (ина) этот (этый).,1.1649999999999636,2
"Дак она (ина), квартира та (тая) на мне сейчас числится.",3.035000000000082,4
Дак она всё говорила:,3.069999999999993,0
"Дак она могла на карты гадать, и,",2.7299999999999898,0
Дак они (яны ) свои вам или так?,2.420000000000016,1
"Дак они (яны) и прялку у меня взяли,",2.439000000000022,1
"Дак они (яны) мне тоже цветов букет, этот (этый).",3.9650000000001455,3
Дак они (яны) троху и ходили и в Ослинку.,2.5300000000000296,2
"дак они мне колодку поклали,",2.335999999999956,1
"Дак они что, чтоб это, там шишки нас= солому стлали, чтоб ногам теплее было.",6.170999999999992,2
"Дак оно (яно) ж и молоко, и он и хлеб же был не теперь хлеб.",4.504999999999882,3
"Дак оно бабк= тётя Паша приходила, ноги больные, с двумя палочками.",4.133000000000038,1
"Дак покуля та (тая) куница попала, а кошка, наверное, скорее попала.",3.5399999999999636,2
Дак приносили по очереди керосин.,3.926999999999964,1
"Дак с сюда сын свёз меня, я уже на машину не взлезу, нога эта так болит.",5.2280000000000655,3
"Дак сын берёт, дак этот (этый), кто её знает.",3,1
"Дак так, говорит, там говорил,",3.116999999999962,2
Дак там было всё дешевое.,2.3300000000000125,1
"Дак там и грабли, и ломы вот так на двери наставили, и всё это на неё шух сразу.",4.093999999999994,1
дак тогда (тады) только укусит.,1.9500000000000457,2
Дак тоже в загоне ско= были эти (этыя) свиньи.,2.8199999999999363,3
Дак только один из них телевизор.,4.240000000000009,1
"Дак у вас там и мальчики, и девочки, и всё?",2.16800000000012,1
Дак у меня сорок четыре годы стажу.,1.9220000000000257,1
Дак у нас там дуже ничего не было такого.,2.720000000000013,3
Дак уже этот (этый).,1.0470000000000257,2
Дак ходил за сельсоветом.,1.7799999999999727,1
"Дак хоть бы забеляное что, дак оно (яно) варилось ещё.",2.819999999999993,2
Дак хоть.,0.5729999999999791,0
дак что -то ку= купили уже (ужо) что -то.,2.271000000000015,6
Дак что тогда (тады) из вами делать.,2.0799999999999272,4
"Дак что ты думаешь, немцы работали?",3.221999999999994,1
"Дак что, девяносто буду жить?",2.0399999999999636,1
Дак эт=.,0.6200000000000045,0
"Дак это все, ладно, что",1.5,1
Дак это вы ходите.,1.2789999999999964,0
Дак это ж всё под моим началом.,1.6509999999999536,0
"Дак это звать, я вот ходила, ещё ж тут деревня была,",3.8780000000000423,1
"Дак это надо час туда (туды) иду, час оттуля.",4.632999999999996,3
дак это уже только пирог пекли.,2.4750000000000227,1
"Дак это уже, знать, в декабре, наверно, я родила её.",4.04099999999994,2
"дак это, уже (ужо) я не знаю, для чего эти (этыя) коня, кони берегли.",4.305000000000064,5
"Дак этот (етый),",0.6430000000000291,1
"Дак этот (этый) . Оттуля пеша пришла, дорога хорошая была.",3.8299999999999272,2
"Дак этот (этый) С= Смоленск сказал, очень, очень много клещей.",4.0499999999999545,1
"дак этот (этый), клёцок нема.",1.9069999999999256,2
Дак я боюсь этого.,3.1000000000000227,0
"Дак я в библиотеку говорю, берите,",2.4699999999999704,1
"Дак я всюду (всюдых) поналила воды этой, всюду (всюдых)",3.050000000000068,3
Дак я говорю: их теперь и детей нема.,6.198000000000093,2
Дак я её топлю плиточку.,3.3769999999999527,0
Дак я ей и хвосты поотрезала.,3.4420000000000073,0
дак я ещё успела рукой уцепиться.,3.980000000000018,0
"Дак я из своего молока, такая кастрюля была большая,",3.5600000000000023,2
дак я им затоплю.,1.4809999999999943,0
Дак я к ним всегда вечером ходила.,2.4349999999999454,0
Дак я каждый год хожу девятого.,2.237999999999829,0
"Дак я какой (який) раз я говорю, на твои документы, мне, говорю помру ну да...",4.244000000000028,3
Дак я не хожу.,1.3299999999999983,1
Дак я пораздала.,1.231999999999971,0
"дак я свою, там рассказывали старики",3.7870000000000346,1
"Дак я там бываю -то на Стайках, там кто -то бывает в церкви.",4.583000000000084,5
"Дак я теперечка живу одна,",3.2649999999999864,0
Дак я туда (туды) не ходила.,1.3500000000000227,3
Дак я тут,0.66700000000003,1
Дак я уже теперь глуха.,1.7100000000000364,2
"Дак я уже тогда (тады) подросла, а тут война.",3.8000000000000114,4
"Дак я этот (этый), трава, от травы четыре грядки.",3.606999999999971,1
"Дак я, или хлеб быстро привезли, дак я",2.900000000000091,0
"Дак я, считай, что каждую неделю",5.7099999999999795,1
"Дак я, это вот, газету всё читаю про неё.",3.3049999999999926,0
"Дак я, это же, тоже это было.",3.088999999999942,0
дак яйцом мазали так.,1.8059999999999263,0
"дак, ко мне сюда прибегли, они спрятались, невеста, а поджа= уж это подженишник прозевал, надо было ему глядеть.",6.740000000000009,1
"Дак, может, он (ён) и по- своему назвал название Жанвиль.",4.2719999999999345,2
"Дак, ну, он (ён) на= прихо= пришёл сват, и мы не свадьбу не делали никакую (ниякую).",4,4
"Дак, чи знаешь, а сейчас только у нас нас в Хиславичах.",5.102999999999952,1
"Дак, чи знаешь, было,",2.0699999999999363,0
"Дак, чи знаешь, эти (этые),",2.187999999999988,2
Дак.,0.5470000000000255,0
Дак.,1.9849999999999992,0
Дал боженька вам всё было хорошо.,2.9699999999999704,0
"Далёко не несите никуда, вот, вот она.",2.359999999999999,2
"Далеко, в Хиславичах -то двенадцать километров.",4.4599999999999795,2
"Далековато, то приезжали.",5.1059999999999945,1
Далеково -то ж.,1.11099999999999,1
далжны',0.4700000000000273,0
дали они заявку.,1.88900000000001,0
"дальше вот во= у этой соседки одна коровка,",2.662999999999954,1
"Дальше посёлок, но теперь там нема ничего, там всё лесом заросло.",3.629999999999995,4
дальше там.,0.919000000000004,1
"дальше уже города, уже по разговору - конечно (конешня),",4.25,4
Дальше учиться не хочет.,4.439999999999998,1
дамо'й,0.4959999999999809,0
Данилович.,0.9729999999999565,0
"Дарка, говорю, кто Дарка, ну, Дашка.",4.312000000000012,0
"Даровали пода= как (як) они на= называли, подар= подарковые эти, какие (якие) они там.",5.121999999999957,6
Даровали хлеб.,2.8799999999999955,0
"даст там лесник, выпишешь лес.",2.91700000000003,1
Даст.,0.7070000000000505,0
Даша!,0.5950000000000273,0
Дашка у Васи девятый.,2.3799999999998818,0
Дашка.,1.2229999999999563,0
"Два года жили вместе, потом купили там",2.468,1
"Два года, как (як) пришла в Жигалки сюда, свинаркой поработала.",4.447999999999979,3
"Два дитёнки, дык парновые.",2.019999999999982,1
"Два дни, два дни жали.",3.2210000000000036,2
два дня (дни) кормлю.,1.3310000000000173,1
"Два дня, три дня пасет, все.",2.2129999999999654,0
Два класса только кончила.,1.6400000000001,0
"два кнута связали вместе,",2.0410000000000537,0
два кусочки.,2.8099999999999454,0
"Два мальца этих, да я.",4.072999999999979,0
Два мальчики у неё.,1.5750000000000457,0
Два месяца до пятьдесят пять только не дожили.,2.5460000000000065,1
Два месяца.,1.0470000000000257,0
Два мужика с собой взял и мамочку взял с собой.,3.59699999999998,2
Два пошли в армию.,0.00600000000000022,1
Два пошли в армию.,2.8940000000000055,1
два раза и по- разному получится.,1.7039999999999509,0
Два рубля (рубли) за телёнка.,1.3299999999999272,2
Два средних.,1.2860000000000582,0
Два сына.,0.6980000000000359,0
Два сына.,0.9600000000000364,0
Два табуна.,5.989000000000033,0
"Два человека только, три точнее, в одном доме один живет, в другом два.",3.5330000000000155,2
"Два-три дня под гнётом дома, а потом выносим его в коридор.",3.1900000000000546,1
"Два-три, всегда уже",2.0549999999999997,1
"Два, два ребёнки, ста= стар= старший сын",3.8999999999999777,1
двадцать восьмого уже русские пришли.,2.2919999999999163,1
"Двадцать восьмого января, вот, родился Сашка.",6.746999999999957,0
двадцать второго мая.,1.6190000000000282,0
Двадцать второго это мая.,1.6299999999999957,0
"двадцать лет он живёт, он с двухтысячного прописанный,",3.0810000000000173,1
"Двадцать лет там живут, двацать первый, и что ребёнок?",3.789999999999963,2
двадцать один год,1.3869999999999436,0
"Двадцать первого нема ничего, Андрос ударил Ганне в нос.",4.574999999999932,2
Двадцать пять было.,1.2799999999999727,0
"двадцать пять она (ина) назад появилась, эта фитофтора.",2.396000000000072,1
Двадцать пять?,1.1000000000000227,0
"двадцать седьмого сентября, на Воздвиженье (Сдвиженье) как (як) раз.",2.680000000000007,3
Две берёзки.,1.210000000000008,0
"Две дырки (дирки), две дырки (дирки) вместе - обе (обеи) в тесте.",3.105000000000018,4
Две дырки вместе - обе (обеи) в тесте.,3.05499999999995,2
Две недели гуляют.,4.0330000000000155,0
Две недели Масленица.,1.563999999999993,0
"две недели, вижу уже (ужо), ей места нема.",3.1000000000000227,3
"Две недели, покуль пошёл.",1.893000000000001,0
Две недели.,0.908999999999878,0
"Две палки, я никуда не хожу.",2.109999999999957,1
Две семьи поселились.,2.197999999999979,0
"Две сестры, он, отец.",3.1499999999999773,0
две соседки.,1.1189999999999145,0
"две старых овцы в день, ну если корова,",3.145999999999958,1
Две у меня девки.,1.5929999999999995,0
Две фермы.,0.9440000000000026,0
Две.,0.54099999999994,0
"Две... дров много, я им покажу сейчас, этого мало.",3.4470000000001164,0
"Двенадцатое, десять, одиннадцатое, девятого.",3.07000000000005,0
Двенадцать лет.,4.625,0
Двенадцать часов ровно - заворочался.,3.522999999999911,0
Двери закроют - не выйдешь.,1.9499999999999993,1
"двери закрываются,",1.737000000000002,0
Дверкой (двёркой) закрываете?,2.941000000000031,1
"Дверь надо чтоб сделать, надо вот теперь куплять, купи=, купить двери стал (?).",4.760000000000005,1
